customer_id,full_name,customer_type,birth_date,gender,email,phone,address,social_channels,source,tags,notes,created_at,updated_at,lifecycle_stage
7122,Đỗ Thị An,Mới,1982-03-07,Nữ,do.thi.an5884@hotmail.com,887335919,"Daphovina Hotel, Địa chỉ: 32 Đ. Bắc Sơn, Vĩnh Hải, Nha Trang, Khánh Hòa 650000, https://www.google.com/maps/place/Daphovina+Hotel/data=!4m10!3m9!1s0x317067523f012e8f:0xf2650669dfdaf4b5!5m2!4m1!1i2!8m2!3d12.2786328!4d109.2014218!16s%2Fg%2F11h77x472h!19sChI","{""instagram"": ""instagram.com/do_thi_an81"", ""preferred"": ""instagram""}",Social,"[""bodycare"", ""da-nhay-cam"", ""tri-mun""]",,2025-05-13 12:37:10,2025-06-10 01:50:09,Lead
7123,Lý Minh Linh,Mới,1995-08-03,Nữ,ly.minh.linh@outlook.com,861701604,"Bia Tươi SaBeCo, Địa chỉ: 8VRJ+F2F, Phươc Diêm, Thuận Nam, Ninh Thuận, https://www.google.com/maps/place/Bia+T%C6%B0%C6%A1i+SaBeCo/data=!4m7!3m6!1s0x31772942bea951f5:0x29efd573f7d26e49!8m2!3d11.3411937!4d108.8800508!16s%2Fg%2F11f15k67dz!19sChIJ9VGpvkIpdzE","{""tiktok"": ""tiktok.com/ly_minh_linh5"", ""facebook"": ""facebook.com/ly_minh_linh75"", ""preferred"": ""tiktok""}",Referral,"[""bodycare"", ""aha-bha""]","Da nhạy cảm, tránh hương liệu mạnh",2025-06-02 01:51:28,2025-06-27 19:36:03,Prospect
7126,Phan Ngọc Huy,Mới,1993-12-09,Nam,phan.ngoc.huy@outlook.com,710552237,"Vietinbank - Atm, Địa chỉ: 73 Nguyễn Huệ, Bến Nghé, 1, Hồ Chí Minh, https://www.google.com/maps/place/Vietinbank+-+Atm/data=!4m7!3m6!1s0x31752f411aa142ed:0xe12270a111ad21d0!8m2!3d10.772505!4d106.7047085!16s%2Fg%2F1tgpq31v!19sChIJ7UKhGkEvdTER0CGtEaFwIuE?","{""tiktok"": ""tiktok.com/phan_ngoc_huy57"", ""zalo"": ""zalo.com/phan_ngoc_huy49"", ""youtube"": ""youtube.com/phan_ngoc_huy53"", ""preferred"": ""email""}",Social,[],,2025-03-17 00:07:53,2025-06-18 15:56:09,Prospect
7135,Đặng Phương My,Trung bình,2004-11-07,Nữ,dang.phuong.my@gmail.com,828667840,"Cafe Trung Nguyên E coffee, Địa chỉ: 45 Phan Xích Long, Phường 16, Quận 11, Hồ Chí Minh, https://www.google.com/maps/place/Cafe+Trung+Nguy%C3%AAn+E+coffee/data=!4m7!3m6!1s0x31752f142e194059:0x6155899cd3a80af8!8m2!3d10.7552021!4d106.6462259!16s%2Fg%2F11k42","{""tiktok"": ""tiktok.com/dang_phuong_my59"", ""instagram"": ""instagram.com/dang_phuong_my19"", ""zalo"": ""zalo.com/dang_phuong_my49"", ""facebook"": ""facebook.com/dang_phuong_my77"", ""youtube"": ""youtube.com/dang_phuong_my61"", ""preferred"": ""tiktok""}",Social,"[""livestream-fan""]",,2025-05-05 19:51:16,2025-07-07 21:44:25,Prospect
7136,Nguyễn Hữu Trang,Mới,1994-09-23,Nữ,nguyen.huu.trang@gmail.com,598505313,"Đào Hoa Hotel - Ngô Gia Tự, Địa chỉ: 31 Ngô Gia Tự, Nguyễn Văn Cừ, Quy Nhơn, Bình Định 55000, Số điện thoại: 0961 173 579, https://www.google.com/maps/place/%C4%90%C3%A0o+Hoa+Hotel+-+Ng%C3%B4+Gia+T%E1%BB%B1/data=!4m10!3m9!1s0x316f6d000626dd69:0xd4d3882e20","{""tiktok"": ""tiktok.com/nguyen_huu_trang9"", ""instagram"": ""instagram.com/nguyen_huu_trang67"", ""zalo"": ""zalo.com/nguyen_huu_trang86"", ""facebook"": ""facebook.com/nguyen_huu_trang44"", ""preferred"": ""tiktok""}",Referral,"[""chong-nang"", ""clean-beauty""]",,2025-03-04 05:43:43,2025-06-28 17:33:12,Prospect
7144,Trần Văn Trà,Trung bình,1994-03-05,Nam,tran.van.tra@gmail.com,317574680,"Khách Sạn Văn Khang, Địa chỉ: 472 Trần Phú, Phường 7, Bạc Liêu, Số điện thoại: 0978 008 929, https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+V%C4%83n+Khang/data=!4m10!3m9!1s0x31a109d33dba046b:0x17a8ae553cfe6798!5m2!4m1!1i2!8m2!3d9.3023808!4d105.7","{""tiktok"": ""tiktok.com/tran_van_tra32"", ""instagram"": ""instagram.com/tran_van_tra88"", ""zalo"": ""zalo.com/tran_van_tra87"", ""facebook"": ""facebook.com/tran_van_tra50"", ""preferred"": ""zalo""}",Social,"[""bodycare"", ""coupon-hunter"", ""lip-matte""]",,2025-09-30 17:45:41,2025-10-09 04:19:00,Lead
7145,Dương Thị Huy,Mới,1996-01-18,Nam,duong.thi.huy@outlook.com,527742630,"Motel Lê Phương, Địa chỉ: 174 Hùng Vương, Cam Nghĩa, Cam Ranh, Khánh Hòa, Số điện thoại: 0971 023 647, https://www.google.com/maps/place/Motel+L%C3%AA+Ph%C6%B0%C6%A1ng/data=!4m10!3m9!1s0x31708d3a26ab6a45:0x7fe2d7985d1aeb62!5m2!4m1!1i2!8m2!3d11.9912304!4d1","{""instagram"": ""instagram.com/duong_thi_huy94"", ""facebook"": ""facebook.com/duong_thi_huy29"", ""preferred"": ""instagram""}",Ads,[],,2025-09-20 10:12:34,2025-10-08 22:54:00,Prospect
7147,Đỗ Thanh Vy,Trung bình,1961-10-03,Nữ,do.thanh.vy@icloud.com,595108934,"Candy Hotel, Địa chỉ: số 39-phố Hải Lộc, Hồng Hải, Hạ Long, Quảng Ninh, Số điện thoại: 0356 801 368, https://www.google.com/maps/place/Candy+Hotel/data=!4m10!3m9!1s0x314a59bba50fa999:0xcb8720b8171e4e24!5m2!4m1!1i2!8m2!3d20.9470122!4d107.1059376!16s%2Fg%2F","{""tiktok"": ""tiktok.com/do_thanh_vy58"", ""instagram"": ""instagram.com/do_thanh_vy75"", ""zalo"": ""zalo.com/do_thanh_vy92"", ""preferred"": ""email""}",Ads,"[""aha-bha"", ""nuoc-hoa"", ""k-beauty""]",,2025-07-28 06:06:18,2025-10-06 12:46:40,Lead
7149,Hoàng Hữu My,Mới,1983-06-26,Nữ,hoang.huu.my2605@hotmail.com,725839462,"Nhà thuốc Pharmacity, Địa chỉ: Số 6B, Đ. Phước Long, Phước Trung, Nha Trang, Khánh Hòa 57131, Số điện thoại: 1800 6821, https://www.google.com/maps/place/Nh%C3%A0+thu%E1%BB%91c+Pharmacity/data=!4m7!3m6!1s0x3170672d35c1e22d:0xe08120a453db763f!8m2!3d12.2117","{""tiktok"": ""tiktok.com/hoang_huu_my54"", ""instagram"": ""instagram.com/hoang_huu_my45"", ""zalo"": ""zalo.com/hoang_huu_my34"", ""facebook"": ""facebook.com/hoang_huu_my9"", ""preferred"": ""instagram""}",Website,"[""livestream-fan"", ""niacinamide"", ""retinol""]",,2024-12-03 19:05:19,2024-12-13 06:06:08,Lead
7150,Phạm Phương Khánh,Trung bình,1994-08-14,Nam,pham.phuong.khanh4304@gmail.com,524577328,"KOI Café Pasteur, Địa chỉ: Tầng 1, 51, Đ. Tôn Thất Thiệp/120 Pasteur, Bến Nghé, Quận 1, Hồ Chí Minh 100000, Số điện thoại: 028 7306 0588, https://www.google.com/maps/place/KOI+Caf%C3%A9+Pasteur/data=!4m7!3m6!1s0x31752f35b16d6967:0xeac12adc7c2e02cc!8m2!3d1","{""tiktok"": ""tiktok.com/pham_phuong_khanh17"", ""instagram"": ""instagram.com/pham_phuong_khanh8"", ""zalo"": ""zalo.com/pham_phuong_khanh44"", ""youtube"": ""youtube.com/pham_phuong_khanh51"", ""preferred"": ""tiktok""}",Social,"[""lip-matte""]",,2025-08-09 23:10:02,2025-10-09 04:34:00,Prospect
7152,Phạm Văn Anh,Trung bình,1991-12-15,Nam,pham.van.anh502@yahoo.com,316928795,"Cây Bàng MWG, Địa chỉ: 192 QL1A, Cam Hải Tây, Cam Lâm, Khánh Hòa, Số điện thoại: 0937 939 553, https://www.google.com/maps/place/C%C3%A2y+B%C3%A0ng+MWG/data=!4m7!3m6!1s0x3170f55bd1b44d93:0x59383fb019831c12!8m2!3d12.0636613!4d109.1590301!16s%2Fg%2F11j0h7r1","{""instagram"": ""instagram.com/pham_van_anh65"", ""zalo"": ""zalo.com/pham_van_anh12"", ""youtube"": ""youtube.com/pham_van_anh27"", ""preferred"": ""tiktok""}",Walk-in,[],Ưu tiên sản phẩm 'clean beauty',2025-09-11 11:21:03,2025-10-09 09:14:00,Prospect
7155,Hoàng Thị Khánh,Vip,2006-12-15,Nam,hoang.thi.khanh1105@hotmail.com,721686406,"NOVAWORLD PHAN THIẾT - SUNRISE VILLA, Địa chỉ: Novaworld, Lạc Long Quân, Tiến Thành, Thành phố Phan Thiết, Bình Thuận, Số điện thoại: 0979 868 083, https://www.google.com/maps/place/NOVAWORLD+PHAN+THI%E1%BA%BET+-+SUNRISE+VILLA/data=!4m10!3m9!1s0x31742be4e","{""zalo"": ""zalo.com/hoang_thi_khanh81"", ""youtube"": ""youtube.com/hoang_thi_khanh3"", ""preferred"": ""tiktok""}",Social,"[""lip-matte""]","Da nhạy cảm, tránh hương liệu mạnh",2025-03-14 17:01:30,2025-05-03 10:12:29,Prospect
7157,Đỗ Thanh Hương,Trung bình,1991-09-19,Nữ,do.thanh.huong@gmail.com,860457544,"Nhà Thuốc Thích 24h, Địa chỉ: 46 Ngô Mây, Nguyễn Văn Cừ, Quy Nhơn, Bình Định 55000, Số điện thoại: 0934 944 545, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Th%C3%ADch+24h/data=!4m7!3m6!1s0x316f6ddeffbdb8e7:0xb22f830bb6e8233d!8m2!3d13.7625311","{""tiktok"": ""tiktok.com/do_thanh_huong0"", ""instagram"": ""instagram.com/do_thanh_huong39"", ""zalo"": ""zalo.com/do_thanh_huong66"", ""youtube"": ""youtube.com/do_thanh_huong28"", ""preferred"": ""phone""}",Ads,"[""clean-beauty""]","Da nhạy cảm, tránh hương liệu mạnh",2025-03-16 17:43:49,2025-05-09 05:40:33,Prospect
7158,Bùi Quốc Huy,Mới,1982-04-24,Nam,bui.quoc.huy8668@yahoo.com,524889831,"Tony House, Địa chỉ: Lk 12.7 Nguyễn Cơ Trạch, khu đô thị K1, Phan Rang-Tháp Chàm, Ninh Thuận 660000, Số điện thoại: 0902 546 870, https://www.google.com/maps/place/Tony+House/data=!4m10!3m9!1s0x3170d12e545bb365:0xe389401ff05a978d!5m2!4m1!1i1!8m2!3d11.5763","{""tiktok"": ""tiktok.com/bui_quoc_huy54"", ""facebook"": ""facebook.com/bui_quoc_huy73"", ""youtube"": ""youtube.com/bui_quoc_huy68"", ""preferred"": ""tiktok""}",Event,"[""livestream-fan"", ""bodycare""]",,2025-05-19 07:41:13,2025-05-19 15:11:57,Lead
7160,Trần Phương Kim,Trung bình,2008-06-09,Nam,tran.phuong.kim@yahoo.com,368874643,"Nhà Thuốc FPT Long Châu, Địa chỉ: 60 Ngô Gia Tự, Tân Tiến, Nha Trang, Khánh Hòa 650000, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x317067d2ba5af531:0x8d22367d9fd51cf6!8m2!3d12.24","{""tiktok"": ""tiktok.com/tran_phuong_kim10"", ""instagram"": ""instagram.com/tran_phuong_kim80"", ""preferred"": ""instagram""}",Social,"[""lip-matte""]",,2025-09-29 20:41:17,2025-10-09 09:58:00,Prospect
7161,Võ Mai Phúc,Mới,2002-02-18,Nam,vo.mai.phuc@hotmail.com,522762322,"Cafe cây mít, Địa chỉ: 190 ĐT747, Uyên Hưng, Tân Uyên, Bình Dương, https://www.google.com/maps/place/Cafe+c%C3%A2y+m%C3%ADt/data=!4m7!3m6!1s0x3174c57f254a6967:0x9a6e153fa6190341!8m2!3d11.0561948!4d106.7902!16s%2Fg%2F11j8qvrjgy!19sChIJZ2lKJX_FdDERQQMZpj8Vb","{""preferred"": ""zalo""}",Referral,[],,2025-03-29 13:51:06,2025-04-01 17:22:01,Lead
7162,Lý Thị Tài,Trung bình,1973-06-04,Nam,ly.thi.tai@hotmail.com,871328791,"Trung Nguyên Legend, Địa chỉ: 117 Đ. Bãi Sậy, Phường 1, Quận 6, Hồ Chí Minh, Số điện thoại: 0911 906 148, https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/data=!4m7!3m6!1s0x31752ff51256ec2b:0x8e05b237ab69d435!8m2!3d10.7475405!4d106.6497568!16s%2","{""tiktok"": ""tiktok.com/ly_thi_tai75"", ""zalo"": ""zalo.com/ly_thi_tai92"", ""preferred"": ""tiktok""}",Social,"[""gooming-nam"", ""clean-beauty"", ""nuoc-hoa""]",,2025-04-05 16:47:40,2025-04-26 15:07:06,Prospect
7166,Hồ Gia An,Mới,1973-01-29,Nữ,ho.gia.an@outlook.com,886801487,"Khách sạn Hoàng Anh, Địa chỉ: I41 Đ. Phan Huy Ích, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 70000, Số điện thoại: 0254 3514 379, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Ho%C3%A0ng+Anh/data=!4m10!3m9!1s0x31756fac724ed7bf:0x251cee56302971ba!5m","{""instagram"": ""instagram.com/ho_gia_an50"", ""preferred"": ""tiktok""}",Ads,"[""bodycare"", ""livestream-fan"", ""aha-bha""]",,2025-09-22 17:04:25,2025-10-09 08:32:00,Lead
7171,Lý Đức Phương,Trung bình,2000-07-13,Nam,ly.duc.phuong9347@yahoo.com,726516613,"Nhà Thuốc Đức Nhân, Địa chỉ: 251 Lê Lợi, Đức Ninh, Đồng Hới, Quảng Bình, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+%C4%90%E1%BB%A9c+Nh%C3%A2n/data=!4m7!3m6!1s0x314756bb1053084b:0xc5dedf82618be796!8m2!3d17.4458213!4d106.6133803!16s%2Fg%2F12v","{""zalo"": ""zalo.com/ly_duc_phuong3"", ""facebook"": ""facebook.com/ly_duc_phuong94"", ""preferred"": ""zalo""}",Social,"[""k-beauty"", ""gooming-nam""]",,2025-06-13 21:54:31,2025-07-01 20:48:58,Prospect
7173,Bùi Văn Thảo,Trung bình,1990-02-02,Nữ,bui.van.thao2189@yahoo.com,796800600,"Nhà Thuốc Cẩm Thành, Địa chỉ: 141 Trần Huỳnh, Phường 7, Bạc Liêu, Số điện thoại: 0291 3824 744, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+C%E1%BA%A9m+Th%C3%A0nh/data=!4m7!3m6!1s0x31a1096e4ef1777f:0x4ac98e4ef63a4569!8m2!3d9.2940671!4d105.721","{""instagram"": ""instagram.com/bui_van_thao71"", ""preferred"": ""facebook""}",Social,"[""da-nhay-cam"", ""nuoc-hoa"", ""niacinamide""]",,2025-06-09 17:17:18,2025-07-01 20:06:54,Prospect
7175,Phạm Minh Chi,Trung bình,2004-10-10,Nam,pham.minh.chi9796@yahoo.com,348851433,"Trà sữa ông già, Địa chỉ: 5R3V+CGW, Tân Thành, Bắc Tân Uyên, Bình Dương, https://www.google.com/maps/place/Tr%C3%A0+s%E1%BB%AFa+%C3%B4ng+gi%C3%A0/data=!4m7!3m6!1s0x3174c10024e0ce1d:0x474c4beb81f44dca!8m2!3d11.1536214!4d106.843843!16s%2Fg%2F11ldgyrvc1!19sC","{""tiktok"": ""tiktok.com/pham_minh_chi92"", ""zalo"": ""zalo.com/pham_minh_chi32"", ""preferred"": ""tiktok""}",Social,[],,2025-02-15 20:07:47,2025-03-27 13:51:39,Lead
7178,Phan Hữu Thảo,Mới,1978-09-01,Nữ,phan.huu.thao4520@gmail.com,734249891,"Nhà Thuốc IDC Ý Yên, Địa chỉ: 74PF+GPQ, Yên Lộc, Ý Yên, Nam Định, Số điện thoại: 0989 106 282, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+IDC+%C3%9D+Y%C3%AAn/data=!4m7!3m6!1s0x31367548d0c06d23:0xbf82c6b4bd2ef786!8m2!3d20.2863295!4d106.124366","{""tiktok"": ""tiktok.com/phan_huu_thao86"", ""instagram"": ""instagram.com/phan_huu_thao77"", ""zalo"": ""zalo.com/phan_huu_thao44"", ""facebook"": ""facebook.com/phan_huu_thao36"", ""preferred"": ""tiktok""}",Ads,"[""chong-nang"", ""tri-mun""]",,2025-04-05 08:07:37,2025-06-15 14:00:17,Lead
7179,Nguyễn Quốc Tài,Trung bình,1994-12-19,Khác,nguyen.quoc.tai1969@hotmail.com,791067763,"Nhà Thuốc Thiên Hoa, Địa chỉ: 218 Võ Văn Dũng, TT. Bình Dương, Phù Mỹ, Bình Định, Số điện thoại: 0935 309 609, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Thi%C3%AAn+Hoa/data=!4m7!3m6!1s0x3168cc6f8d26d15f:0x50c21c9ab5d4d0e6!8m2!3d14.2971068!4","{""tiktok"": ""tiktok.com/nguyen_quoc_tai31"", ""instagram"": ""instagram.com/nguyen_quoc_tai65"", ""preferred"": ""tiktok""}",Referral,"[""da-nhay-cam"", ""bodycare""]",,2025-06-20 05:47:13,2025-08-08 12:09:33,Lead
7182,Hoàng Anh Chi,Mới,1997-11-27,Nam,hoang.anh.chi@outlook.com,833578941,"Tràng An Quán - Nhà hàng Ẩm Thực Đồng Quê Ngon Quận 7, 131 Số 47, Tân Quy, Quận 7, Hồ Chí Minh 70000, 0969 273 254, https://www.google.gg/maps/place/Tr%C3%A0ng+An+Qu%C3%A1n+-+Nh%C3%A0+h%C3%A0ng+%E1%BA%A8m+Th%E1%BB%B1c+%C4%90%E1%BB%93ng+Qu%C3%AA+Ngon+Qu%E1","{""tiktok"": ""tiktok.com/hoang_anh_chi50"", ""zalo"": ""zalo.com/hoang_anh_chi16"", ""facebook"": ""facebook.com/hoang_anh_chi97"", ""preferred"": ""tiktok""}",Social,"[""da-nhay-cam"", ""tri-mun""]",,2025-01-01 13:04:04,2025-02-12 08:08:24,Lead
7183,Võ Lan Thảo,Vip,1994-06-20,Nữ,vo.lan.thao@gmail.com,320101666,"Cafe sân vườn BB COFFEE, Địa chỉ: 158 27 21 Tháng 8, Phước Mỹ, Phan Rang-Tháp Chàm, Ninh Thuận 59000, Số điện thoại: 0978 794 777, https://www.google.com/maps/place/Cafe+s%C3%A2n+v%C6%B0%E1%BB%9Dn+BB+COFFEE/data=!4m7!3m6!1s0x3170d1d9a7d01acd:0xe6d3459812a","{""tiktok"": ""tiktok.com/vo_lan_thao98"", ""instagram"": ""instagram.com/vo_lan_thao93"", ""preferred"": ""tiktok""}",Website,"[""tri-mun"", ""clean-beauty""]",,2025-03-03 02:05:26,2025-05-27 04:38:20,Prospect
7185,Vũ Gia Khánh,Mới,1994-06-03,Nam,vu.gia.khanh@yahoo.com,375491196,"Khàn Coffee Xay, Địa chỉ: 700 Lạc Long Quân, Phường 9, Tân Bình, Hồ Chí Minh, Số điện thoại: 0902 521 911, https://www.google.com/maps/place/Kh%C3%A0n+Coffee+Xay/data=!4m7!3m6!1s0x31752f4de7ca6fb5:0xe5b64be6b9cb08f6!8m2!3d10.7763026!4d106.6492607!16s%2Fg%","{""instagram"": ""instagram.com/vu_gia_khanh9"", ""zalo"": ""zalo.com/vu_gia_khanh15"", ""preferred"": ""zalo""}",Ads,"[""k-beauty""]",Ưu tiên sản phẩm 'clean beauty',2025-05-03 10:36:01,2025-08-23 03:13:50,Lead
7187,Nguyễn Thanh Giang,Mới,1992-04-28,Nam,nguyen.thanh.giang7178@icloud.com,840393604,"Khách Sạn Seven Stars Vũng Tàu, Địa chỉ: L12-L13, Phan Huy Chú, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 790000, Số điện thoại: 0886 667 007, https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+Seven+Stars+V%C5%A9ng+T%C3%A0u/data=!4m10!3m9!1s0x31756fb35","{""tiktok"": ""tiktok.com/nguyen_thanh_giang62"", ""instagram"": ""instagram.com/nguyen_thanh_giang87"", ""zalo"": ""zalo.com/nguyen_thanh_giang13"", ""facebook"": ""facebook.com/nguyen_thanh_giang7"", ""preferred"": ""zalo""}",Social,"[""bodycare""]",,2025-07-18 08:21:48,2025-10-09 03:20:00,Prospect
7189,Hồ Thị Trinh,Mới,2001-08-11,Khác,ho.thi.trinh@hotmail.com,994724987,"TOKYO HOTEL PHAN RANG (Khách sạn TOKYO Phan Rang-Ninh Thuận), Địa chỉ: Khu đô thị du lịch Biển Bình Sơn, Phan Rang-Tháp Chàm, Ninh Thuận 59153, Số điện thoại: 0908 788 658, https://www.google.com/maps/place/TOKYO+HOTEL+PHAN+RANG+%28Kh%C3%A1ch+s%E1%BA%","{""tiktok"": ""tiktok.com/ho_thi_trinh68"", ""instagram"": ""instagram.com/ho_thi_trinh4"", ""facebook"": ""facebook.com/ho_thi_trinh3"", ""preferred"": ""instagram""}",Ads,"[""k-beauty"", ""aha-bha""]",,2025-05-19 11:26:13,2025-07-14 12:59:47,Prospect
7190,Lý Quốc Dũng,Mới,1994-06-07,Nam,ly.quoc.dung@yahoo.com,340242119,"Khách sạn Phúc Lộc Thọ, Địa chỉ: 10 Trần Văn Mười, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Số điện thoại: 0789 919 498, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Ph%C3%BAc+L%E1%BB%99c+Th%E1%BB%8D/data=!4m10!3m9!1s0x31752b8b834f4b27:0x1e47ca","{""instagram"": ""instagram.com/ly_quoc_dung65"", ""zalo"": ""zalo.com/ly_quoc_dung9"", ""youtube"": ""youtube.com/ly_quoc_dung86"", ""preferred"": ""tiktok""}",Social,"[""gooming-nam""]",,2025-02-05 07:44:40,2025-06-05 11:28:25,Prospect
7191,Võ Thanh Lộc,Mới,2007-11-24,Nam,vo.thanh.loc@icloud.com,977311945,"Nhà Thuốc Tây Nguyễn Ngọc Ẩn, Địa chỉ: 79JP+MXX, Ấp Thạnh Hựu, Châu Thành, Bến Tre, Số điện thoại: 1674 938293, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+T%C3%A2y+Nguy%E1%BB%85n+Ng%E1%BB%8Dc+%E1%BA%A8n/data=!4m7!3m6!1s0x310aa8d37e6eb033:0x7","{""tiktok"": ""tiktok.com/vo_thanh_loc77"", ""instagram"": ""instagram.com/vo_thanh_loc21"", ""zalo"": ""zalo.com/vo_thanh_loc2"", ""youtube"": ""youtube.com/vo_thanh_loc10"", ""preferred"": ""instagram""}",Social,"[""tri-mun""]",Ưu tiên sản phẩm 'clean beauty',2025-04-25 15:18:07,2025-07-27 19:22:22,Prospect
7192,Đỗ Văn Linh,Mới,2000-09-27,Nữ,do.van.linh@hotmail.com,942799345,"Minh Minh Homestay, Địa chỉ: 2 Tôn Đức Thắng, Côn Đảo, Bà Rịa - Vũng Tàu, Số điện thoại: 0854 543 998, https://www.google.com/maps/place/Minh+Minh+Homestay/data=!4m10!3m9!1s0x3198a8df95f06fed:0x58dcb8ec589dfd82!5m2!4m1!1i2!8m2!3d8.6812619!4d106.6046688!16","{""tiktok"": ""tiktok.com/do_van_linh11"", ""youtube"": ""youtube.com/do_van_linh1"", ""preferred"": ""tiktok""}",Social,"[""nuoc-hoa"", ""retinol""]",,2025-08-05 02:49:39,2025-10-08 22:17:00,Prospect
7193,Lê Tuấn Giang,Trung bình,1998-07-04,Nữ,le.tuan.giang@icloud.com,755239000,"Café Trúc Phương, Địa chỉ: Cam Nghĩa, Tp. Cam Ranh, Khánh Hòa, https://www.google.com/maps/place/Caf%C3%A9+Tr%C3%BAc+Ph%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x31708d2dc14ad981:0x729d6bede643fa6a!8m2!3d11.9751952!4d109.1927213!16s%2Fg%2F11nym6bkwk!19sChIJgdlKwS2N","{""tiktok"": ""tiktok.com/le_tuan_giang1"", ""instagram"": ""instagram.com/le_tuan_giang0"", ""zalo"": ""zalo.com/le_tuan_giang50"", ""youtube"": ""youtube.com/le_tuan_giang30"", ""preferred"": ""instagram""}",Website,"[""coupon-hunter""]",,2025-07-30 21:24:47,2025-10-08 23:42:00,Lead
7194,Dương Quốc Phúc,Vip,1988-07-13,Khác,duong.quoc.phuc@yahoo.com,388594641,"Ốc thùy trang, Địa chỉ: 98b Đ. Nguyễn Thị Đặng, Hiệp Thành, Quận 12, Hồ Chí Minh, Số điện thoại: 0775 059 195, https://www.google.com/maps/place/%E1%BB%90c+th%C3%B9y+trang/data=!4m7!3m6!1s0x317529e474e73973:0x9adc0836ead42b03!8m2!3d10.8737392!4d106.645300","{""instagram"": ""instagram.com/duong_quoc_phuc81"", ""facebook"": ""facebook.com/duong_quoc_phuc88"", ""youtube"": ""youtube.com/duong_quoc_phuc93"", ""preferred"": ""zalo""}",Ads,"[""retinol""]",Ưu tiên sản phẩm 'clean beauty',2025-05-12 02:22:11,2025-09-04 10:03:45,Prospect
7195,Lý Văn Quỳnh,Mới,1997-09-11,Nữ,ly.van.quynh@outlook.com,529520158,"27.Pallet cafe, Địa chỉ: 30/23 Đoàn Trần Nghiệp, Vĩnh Phước, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0327 667 889, https://www.google.com/maps/place/27.Pallet+cafe/data=!4m7!3m6!1s0x317067384cd4b6c5:0x8c7cde5a9e6f4ddf!8m2!3d12.2712212!4d109.2011364!16","{""tiktok"": ""tiktok.com/ly_van_quynh95"", ""instagram"": ""instagram.com/ly_van_quynh89"", ""preferred"": ""zalo""}",Referral,"[""chong-nang"", ""aha-bha"", ""clean-beauty""]",,2025-02-13 23:06:52,2025-04-15 11:29:26,Prospect
7196,Nguyễn Mai My,Vip,2005-02-05,Nữ,nguyen.mai.my@hotmail.com,787249931,"Hello Cafe, Địa chỉ: 02 Trần Quốc Thảo, Đài Sơn, Phan Rang-Tháp Chàm, Ninh Thuận, Số điện thoại: 0975 779 336, https://www.google.com/maps/place/Hello+Cafe/data=!4m7!3m6!1s0x3170d13f402de1b7:0xc1703ecc60ef7b8!8m2!3d11.5810798!4d108.9950291!16s%2Fg%2F11fp3","{""tiktok"": ""tiktok.com/nguyen_mai_my61"", ""instagram"": ""instagram.com/nguyen_mai_my67"", ""zalo"": ""zalo.com/nguyen_mai_my19"", ""youtube"": ""youtube.com/nguyen_mai_my29"", ""preferred"": ""zalo""}",Event,"[""nuoc-hoa""]",,2025-08-29 06:16:53,2025-09-30 18:29:05,Prospect
7197,Hoàng Quốc Linh,Trung bình,2003-06-08,Nữ,hoang.quoc.linh1368@yahoo.com,356106118,"Nhà Thuốc Anh Tuấn 2, Địa chỉ: 7 Nguyễn Du, Phường 9, Sóc Trăng, Số điện thoại: 0945 830 099, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Anh+Tu%E1%BA%A5n+2/data=!4m7!3m6!1s0x31a04dfa0ffdb209:0xb2679ce31e53db51!8m2!3d9.6026217!4d105.9766418!1","{""facebook"": ""facebook.com/hoang_quoc_linh56"", ""preferred"": ""phone""}",Social,"[""aha-bha""]",,2024-12-16 10:10:37,2025-03-27 20:23:32,Prospect
