customer_id,full_name,customer_type,birth_date,gender,email,phone,address,social_channels,source,tags,notes,created_at,updated_at
6218,Bùi Thu Bảo,Tiềm năng,1991-12-15,Nam,bui.thu.bao@outlook.com,0365788508,"Địa chỉ: 170-172 Ông Ích Khiêm, Thạch Thang, Thanh Khê, Đà Nẵng 550000","{""facebook"": ""facebook.com/bui_thu_bao73"", ""instagram"": ""instagram.com/bui_thu_bao98"", ""zalo"": ""zalo.com/bui_thu_bao70"", ""tiktok"": ""tiktok.com/bui_thu_bao17"", ""preferred"": ""zalo""}",Referral,"[""nuoc-hoa"", ""yeu-son""]",,2024-03-31 10:45:48,2024-07-11 06:44:54
6219,Phạm Thị Yến,Tiềm năng,1989-04-23,Nữ,pham.thi.yen@outlook.com,0865690039,"Địa chỉ: 100 Vành Đai, Phường 10, Quận 6, Hồ Chí Minh","{""facebook"": ""facebook.com/pham_thi_yen83"", ""zalo"": ""zalo.com/pham_thi_yen38"", ""preferred"": ""facebook""}",Event,"[""uu-tien-ship"", ""duong-da"", ""trang-diem""]",,2024-07-01 00:32:36,2024-08-08 21:19:45
6220,Phan Quốc Trung,Tiềm năng,1997-07-30,Nam,phan.quoc.trung@hotmail.com,0836378188,"Địa chỉ: Nước Mặn, Hưng Hội, Vĩnh Lợi, Bạc Liêu","{""zalo"": ""zalo.com/phan_quoc_trung75"", ""preferred"": ""facebook""}",Event,"[""uu-tien-ship"", ""duong-da""]",,2023-02-01 08:45:51,2023-02-14 06:42:59
6221,Đặng Minh Tài,Tiềm năng,2004-03-01,Nam,dang.minh.tai@hotmail.com,0974664603,"Địa chỉ: 135 Lạc Long Quân, Tiến Thành, Thành phố Phan Thiết, Bình Thuận","{""facebook"": ""facebook.com/dang_minh_tai47"", ""instagram"": ""instagram.com/dang_minh_tai11"", ""zalo"": ""zalo.com/dang_minh_tai76"", ""preferred"": ""instagram""}",Referral,[],,2023-11-22 09:20:47,2024-03-14 07:36:02
6222,Hồ Mai Long,Tiềm năng,2004-01-16,Nam,ho.mai.long@gmail.com,0837755961,"Địa chỉ: 2QWH+MMF, Khánh Bình, Tân Uyên, Bình Dương","{""preferred"": ""instagram""}",Ads,"[""nam"", ""duong-toc""]",,2025-03-08 07:18:56,2025-03-21 07:59:49
6223,Dương Thu Giang,Trung bình,2008-08-25,Nam,duong.thu.giang@yahoo.com,0361751236,"Địa chỉ: VQW2+6XV, Đ. số 10, Dĩ An, Bình Dương","{""instagram"": ""instagram.com/duong_thu_giang33"", ""preferred"": ""instagram""}",Ads,"[""duong-toc""]",,2024-09-04 01:00:40,2024-12-22 02:59:12
6224,Ngô Quốc Giang,Trung bình,1977-12-07,Nam,ngo.quoc.giang@hotmail.com,0957906954,"Địa chỉ: Phước Sơn, Tuy Phước, Bình Định","{""facebook"": ""facebook.com/ngo_quoc_giang37"", ""instagram"": ""instagram.com/ngo_quoc_giang30"", ""preferred"": ""facebook""}",Event,"[""chong-nang""]",,2023-07-22 16:20:26,2023-09-01 12:33:55
6225,Bùi Mai Phúc,Trung bình,1969-03-31,Nam,bui.mai.phuc@yahoo.com,0727217892,"Địa chỉ: CT01, Xóm 2, Diễn Châu, Nghệ An 43435","{""zalo"": ""zalo.com/bui_mai_phuc99"", ""tiktok"": ""tiktok.com/bui_mai_phuc0"", ""preferred"": ""zalo""}",Website,[],Quan tâm combo dưỡng ẩm + chống nắng,2025-03-04 09:07:23,2025-04-18 18:22:57
6226,Trần Anh Hoa,Trung bình,1990-05-02,Nữ,tran.anh.hoa@yahoo.com,0326108172,"Địa chỉ: 333A Nguyễn Lương Bằng, Hoà Khánh Bắc, Liên Chiểu, Đà Nẵng 550000","{""tiktok"": ""tiktok.com/tran_anh_hoa85"", ""preferred"": ""facebook""}",Social,"[""duong-toc"", ""da-nhay-cam"", ""chong-nang""]",,2023-09-06 02:01:29,2023-09-30 06:02:50
6227,Nguyễn Anh Bảo,Tiềm năng,2008-07-24,Nam,nguyen.anh.bao@icloud.com,0757640513,"Địa chỉ: 17h Huỳnh Thúc Kháng, Phường 7, Cà Mau","{""instagram"": ""instagram.com/nguyen_anh_bao24"", ""tiktok"": ""tiktok.com/nguyen_anh_bao54"", ""preferred"": ""phone""}",Website,"[""da-nhay-cam""]",Quan tâm combo dưỡng ẩm + chống nắng,2024-02-26 09:20:20,2024-05-03 09:13:09
6228,Bùi Phương Tài,Mới,2004-04-09,Nam,bui.phuong.tai@icloud.com,0723639234,"Địa chỉ: 52C Tôn Đức Thắng, Phường 1, Bạc Liêu","{""instagram"": ""instagram.com/bui_phuong_tai7"", ""zalo"": ""zalo.com/bui_phuong_tai78"", ""tiktok"": ""tiktok.com/bui_phuong_tai38"", ""preferred"": ""phone""}",Ads,"[""tri-mun""]",,2024-12-22 07:54:24,2025-01-06 16:43:20
6229,Đặng Văn Hoa,Mới,1984-07-03,Nữ,dang.van.hoa9782@outlook.com,0339249464,"Địa chỉ: Đường An Phú 06, An Phú, Thuận An, Bình Dương","{""instagram"": ""instagram.com/dang_van_hoa47"", ""preferred"": ""email""}",Ads,[],,2025-03-28 19:54:51,2025-10-01 16:16:45
6230,Hồ Quốc Chi,Mới,1965-04-01,Nam,ho.quoc.chi7814@icloud.com,0974486288,"Địa chỉ: Lê Hồng Phong, Mỹ Á, Đông, Ninh Hòa, Khánh Hòa","{""facebook"": ""facebook.com/ho_quoc_chi19"", ""tiktok"": ""tiktok.com/ho_quoc_chi78"", ""preferred"": ""phone""}",Referral,"[""nu"", ""nam""]",,2023-10-01 09:17:42,2023-11-24 08:38:53
6231,Vũ Mai Long,Tiềm năng,1974-04-22,Nam,vu.mai.long@outlook.com,0974415099,"Địa chỉ: 3542+6C7, Nguyễn Khuyến, Cam Đức, Cam Lâm, Khánh Hòa","{""facebook"": ""facebook.com/vu_mai_long37"", ""zalo"": ""zalo.com/vu_mai_long48"", ""tiktok"": ""tiktok.com/vu_mai_long91"", ""preferred"": ""instagram""}",Website,"[""khach-quen"", ""da-nhay-cam"", ""chong-nang""]",Thích mùi nước hoa nhẹ,2023-10-24 08:10:15,2023-12-11 12:15:09
6232,Hoàng Đức Bảo,Trung bình,1963-09-19,Nam,hoang.duc.bao@icloud.com,0523553993,"Địa chỉ: 5XCP+G6H, QL12B, Khánh Thượng, Yên Mô, Ninh Bình","{""facebook"": ""facebook.com/hoang_duc_bao96"", ""instagram"": ""instagram.com/hoang_duc_bao6"", ""zalo"": ""zalo.com/hoang_duc_bao99"", ""tiktok"": ""tiktok.com/hoang_duc_bao72"", ""preferred"": ""zalo""}",Website,"[""duong-toc"", ""tri-mun"", ""nuoc-hoa""]",Thích mùi nước hoa nhẹ,2024-01-04 04:52:41,2024-07-09 04:08:28
6233,Nguyễn Thị Chi,Trung bình,1999-10-10,Nữ,nguyen.thi.chi4535@outlook.com,0387706478,"Địa chỉ: Đường số 11N, Tân Thuận Tây, Quận 7, Hồ Chí Minh","{""facebook"": ""facebook.com/nguyen_thi_chi63"", ""zalo"": ""zalo.com/nguyen_thi_chi70"", ""tiktok"": ""tiktok.com/nguyen_thi_chi69"", ""preferred"": ""tiktok""}",Event,"[""nu"", ""da-nhay-cam""]",,2023-06-12 01:54:21,2023-08-19 15:03:37
6234,Đặng Tuấn Linh,Tiềm năng,1987-11-09,Nữ,dang.tuan.linh@hotmail.com,0824033289,"Địa chỉ: 79 Một Tháng Năm, Phường 1, Vĩnh Long","{""zalo"": ""zalo.com/dang_tuan_linh25"", ""tiktok"": ""tiktok.com/dang_tuan_linh29"", ""preferred"": ""instagram""}",Social,"[""yeu-son""]",,2023-09-03 18:16:09,2023-10-31 13:00:05
6235,Hoàng Ngọc Phương,Tiềm năng,1986-01-06,Nam,hoang.ngoc.phuong2203@hotmail.com,0358117464,"Địa chỉ: 222 Trương Định, Phường 2, Tân An, Long An","{""instagram"": ""instagram.com/hoang_ngoc_phuong84"", ""zalo"": ""zalo.com/hoang_ngoc_phuong66"", ""preferred"": ""facebook""}",Referral,"[""trang-diem""]",,2023-07-25 19:45:32,2023-12-22 22:06:03
6236,Đặng Hữu Trang,Trung bình,1992-05-14,Nữ,dang.huu.trang1747@outlook.com,0915609511,"Địa chỉ: 139/2A Khu Phố 1, TT. Bình Đại, Bình Đại, Bến Tre","{""facebook"": ""facebook.com/dang_huu_trang26"", ""instagram"": ""instagram.com/dang_huu_trang28"", ""zalo"": ""zalo.com/dang_huu_trang69"", ""preferred"": ""phone""}",Ads,"[""nu""]",,2023-07-24 11:56:56,2023-12-10 16:21:15
6237,Đỗ Đức Phương,Trung bình,1972-02-04,Nữ,do.duc.phuong@outlook.com,0783328211,"Địa chỉ: 1646 Võ Văn Kiệt, An Lạc, Quận 8, Hồ Chí Minh","{""tiktok"": ""tiktok.com/do_duc_phuong33"", ""preferred"": ""phone""}",Ads,"[""yeu-son"", ""khach-quen"", ""trang-diem""]",,2025-02-01 13:35:14,2025-06-17 01:34:28
6238,Phan Thanh Linh,Trung bình,1990-06-17,Nam,phan.thanh.linh7681@gmail.com,0857960179,"Địa chỉ: 3 Khúc Thừa Dụ, Phước Trung, Nha Trang, Khánh Hòa","{""facebook"": ""facebook.com/phan_thanh_linh41"", ""tiktok"": ""tiktok.com/phan_thanh_linh59"", ""preferred"": ""facebook""}",Ads,"[""duong-da"", ""khach-quen""]",,2024-07-19 02:02:15,2024-09-05 21:37:13
6239,Phạm Thu Yến,Trung bình,1971-08-01,Nữ,pham.thu.yen2506@hotmail.com,0936741092,"Địa chỉ: 91 QL63, Vĩnh Bình Bắc, Vĩnh Thuận, Kiên Giang","{""facebook"": ""facebook.com/pham_thu_yen32"", ""instagram"": ""instagram.com/pham_thu_yen25"", ""zalo"": ""zalo.com/pham_thu_yen80"", ""tiktok"": ""tiktok.com/pham_thu_yen15"", ""preferred"": ""email""}",Website,"[""nuoc-hoa""]",,2023-09-02 23:49:11,2023-12-30 09:48:37
6240,Nguyễn Minh Long,Tiềm năng,2001-09-05,Nam,nguyen.minh.long@yahoo.com,0785021105,"Địa chỉ: 8RMW+5HH, Vĩnh Tân, Tuy Phong, Bình Thuận","{""facebook"": ""facebook.com/nguyen_minh_long82"", ""instagram"": ""instagram.com/nguyen_minh_long75"", ""tiktok"": ""tiktok.com/nguyen_minh_long41"", ""preferred"": ""facebook""}",Walk-in,"[""khach-quen"", ""nu"", ""duong-toc""]",,2024-07-18 23:28:08,2024-09-25 16:18:14
6241,Lê Minh Phúc,Trung bình,1980-07-16,Nam,le.minh.phuc@icloud.com,0380400977,"Địa chỉ: R6RF+8VR, Cam Binh, Tp. Cam Ranh, Khánh Hòa","{""instagram"": ""instagram.com/le_minh_phuc73"", ""zalo"": ""zalo.com/le_minh_phuc87"", ""tiktok"": ""tiktok.com/le_minh_phuc87"", ""preferred"": ""facebook""}",Referral,"[""da-nhay-cam"", ""nu""]",,2024-06-25 19:49:00,2024-12-15 16:19:14
6242,Bùi Tuấn Yến,Vip,1971-08-19,Nữ,bui.tuan.yen1846@gmail.com,0983726616,"Địa chỉ: 30/17 Đoàn Trần Nghiệp, Vĩnh Phước, Nha Trang, Khánh Hòa 650000","{""facebook"": ""facebook.com/bui_tuan_yen54"", ""instagram"": ""instagram.com/bui_tuan_yen40"", ""preferred"": ""phone""}",Referral,[],Ưu tiên sản phẩm thiên nhiên,2023-05-28 18:37:31,2023-11-22 22:35:30
6243,Vũ Thanh Trà,Trung bình,1964-02-12,Nam,vu.thanh.tra@outlook.com,0753099123,"Địa chỉ: 50 Bạch Đằng, Phú Cường, Thủ Dầu Một, Bình Dương 821480","{""facebook"": ""facebook.com/vu_thanh_tra0"", ""zalo"": ""zalo.com/vu_thanh_tra48"", ""tiktok"": ""tiktok.com/vu_thanh_tra97"", ""preferred"": ""facebook""}",Referral,"[""nu""]",,2023-07-30 12:05:15,2023-12-26 17:54:30
6244,Phan Thị Vy,Trung bình,1967-10-24,Nữ,phan.thi.vy5824@hotmail.com,0753207904,"Địa chỉ: 759J+XW2, Nguyễn Văn Đăng, Ngọc Hiệp, Nha Trang, Khánh Hòa","{""facebook"": ""facebook.com/phan_thi_vy40"", ""instagram"": ""instagram.com/phan_thi_vy96"", ""zalo"": ""zalo.com/phan_thi_vy41"", ""tiktok"": ""tiktok.com/phan_thi_vy96"", ""preferred"": ""email""}",Ads,"[""chong-nang"", ""khach-quen"", ""tri-mun""]",,2024-08-14 15:01:19,2024-12-04 14:48:54
6245,Vũ Thu Linh,Vip,1991-03-26,Nữ,vu.thu.linh@gmail.com,0857874793,"Địa chỉ: 620 QL61, TT. Minh Lương, Châu Thành, Kiên Giang","{""instagram"": ""instagram.com/vu_thu_linh1"", ""tiktok"": ""tiktok.com/vu_thu_linh83"", ""preferred"": ""tiktok""}",Email,"[""trang-diem""]","Da nhạy cảm, tránh hương liệu mạnh",2023-07-31 17:33:12,2023-12-29 10:07:39
6246,Dương Thanh Kim,Tiềm năng,1967-11-02,Nam,duong.thanh.kim@outlook.com,0937540744,"Địa chỉ: D5-38 khu đô thị biển Rạng Đông, Thành phố Phan Thiết, Bình Thuận","{""instagram"": ""instagram.com/duong_thanh_kim5"", ""zalo"": ""zalo.com/duong_thanh_kim52"", ""preferred"": ""zalo""}",Social,"[""da-nhay-cam""]",,2025-05-21 17:43:27,2025-08-10 00:57:07
6247,Võ Thu Hạnh,Mới,1981-12-06,Khác,vo.thu.hanh@gmail.com,0941868858,"Địa chỉ: 5R8W+F5, Tân Định, Bắc Tân Uyên, Bình Dương","{""instagram"": ""instagram.com/vo_thu_hanh0"", ""tiktok"": ""tiktok.com/vo_thu_hanh44"", ""preferred"": ""facebook""}",Walk-in,[],,2024-08-12 02:06:23,2024-09-09 09:06:16
6248,Vũ Gia Anh,Tiềm năng,1976-10-09,Nữ,vu.gia.anh@yahoo.com,0397458947,"Địa chỉ: 43 Bà Triệu, P. Bắc Sơn, Bỉm Sơn, Thanh Hóa","{""zalo"": ""zalo.com/vu_gia_anh86"", ""preferred"": ""instagram""}",Ads,"[""duong-toc"", ""duong-da""]",,2023-09-10 03:45:28,2024-03-24 08:10:06
6249,Bùi Anh Tài,Trung bình,1981-03-19,Nam,bui.anh.tai6474@hotmail.com,0928759342,"12 Đ. Số 54, khu dân cư Văn Minh, Thủ Đức, Hồ Chí Minh 70000","{""facebook"": ""facebook.com/bui_anh_tai99"", ""instagram"": ""instagram.com/bui_anh_tai83"", ""zalo"": ""zalo.com/bui_anh_tai54"", ""tiktok"": ""tiktok.com/bui_anh_tai20"", ""preferred"": ""email""}",Event,"[""chong-nang"", ""da-nhay-cam"", ""yeu-son""]",,2025-05-25 05:44:27,2025-10-08 21:56:00
6250,Vũ Văn Anh,Trung bình,1971-07-22,Nữ,vu.van.anh@hotmail.com,0530200070,"Địa chỉ: 223 Trần Thái Tông, Trần Hưng, Thái Bình","{""zalo"": ""zalo.com/vu_van_anh51"", ""tiktok"": ""tiktok.com/vu_van_anh94"", ""preferred"": ""email""}",Website,"[""khach-quen"", ""nu""]",Thích mùi nước hoa nhẹ,2025-06-15 04:18:46,2025-07-27 19:49:24
6251,Huỳnh Quốc Ngọc,Mới,1971-09-07,Nam,huynh.quoc.ngoc@outlook.com,0716483134,"Địa chỉ: 60B Một Tháng Năm, Phường 1, Vĩnh Long","{""facebook"": ""facebook.com/huynh_quoc_ngoc92"", ""instagram"": ""instagram.com/huynh_quoc_ngoc57"", ""preferred"": ""tiktok""}",Event,"[""nu"", ""yeu-son"", ""duong-toc""]",,2025-09-13 19:05:32,2025-10-09 08:09:00
6252,Hoàng Minh Hạnh,Trung bình,1967-07-30,Nữ,hoang.minh.hanh@gmail.com,0797438812,"Địa chỉ: 94 Nguyễn Đình Chiểu, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận","{""facebook"": ""facebook.com/hoang_minh_hanh9"", ""instagram"": ""instagram.com/hoang_minh_hanh77"", ""zalo"": ""zalo.com/hoang_minh_hanh12"", ""preferred"": ""email""}",Email,"[""tri-mun"", ""duong-toc"", ""trang-diem""]",,2023-06-27 20:48:46,2024-01-02 11:09:10
6253,Võ Mai Quang,Tiềm năng,1982-03-19,Nam,vo.mai.quang@outlook.com,0867829324,"Địa chỉ: Phú Lập, Tân Phú, Đồng Nai","{""zalo"": ""zalo.com/vo_mai_quang55"", ""preferred"": ""facebook""}",Social,"[""nam"", ""duong-da"", ""nu""]","Da nhạy cảm, tránh hương liệu mạnh",2025-04-11 18:11:21,2025-07-31 18:19:30
6254,Nguyễn Mai Hoa,Trung bình,1961-06-06,Nữ,nguyen.mai.hoa3372@hotmail.com,0746341598,"Địa chỉ: Lô A8 Võ Văn Kiệt, P, Sơn Trà, Đà Nẵng 550000","{""facebook"": ""facebook.com/nguyen_mai_hoa80"", ""instagram"": ""instagram.com/nguyen_mai_hoa95"", ""zalo"": ""zalo.com/nguyen_mai_hoa25"", ""tiktok"": ""tiktok.com/nguyen_mai_hoa44"", ""preferred"": ""phone""}",Ads,"[""nam""]",Quan tâm combo dưỡng ẩm + chống nắng,2024-09-20 11:44:59,2024-12-01 23:36:43
6255,Lý Minh Trung,Vip,1989-11-05,Nam,ly.minh.trung7494@yahoo.com,0885470443,"Địa chỉ: 104 Lương Ngọc Quyến, Vĩnh Hải, Nha Trang, Khánh Hòa","{""zalo"": ""zalo.com/ly_minh_trung93"", ""tiktok"": ""tiktok.com/ly_minh_trung98"", ""preferred"": ""phone""}",Referral,"[""khach-quen"", ""nam""]",,2023-11-18 03:00:44,2023-12-21 01:13:18
6256,Lý Thu Trà,Vip,1970-10-23,Nữ,ly.thu.tra1925@gmail.com,0944002615,"Địa chỉ: 133 Phố Kim Đồng, P. Hợp giang, Cao Bằng","{""tiktok"": ""tiktok.com/ly_thu_tra48"", ""preferred"": ""email""}",Website,"[""khach-quen"", ""chong-nang"", ""duong-da""]",,2024-01-17 05:20:34,2024-07-08 13:49:20
6257,Đặng Quốc Long,Trung bình,1976-01-16,Nam,dang.quoc.long@icloud.com,0871045577,"Địa chỉ: 25 Tân Canh, Phường 1, Tân Bình, Hồ Chí Minh 70000","{""instagram"": ""instagram.com/dang_quoc_long99"", ""tiktok"": ""tiktok.com/dang_quoc_long38"", ""preferred"": ""tiktok""}",Ads,[],,2025-02-16 11:19:00,2025-07-08 19:11:46
6258,Lý Quốc Anh,Trung bình,1992-12-27,Nam,ly.quoc.anh@outlook.com,0722667648,"Địa chỉ: 129 Phố Kim Đồng, P. Hợp giang, Cao Bằng","{""facebook"": ""facebook.com/ly_quoc_anh99"", ""tiktok"": ""tiktok.com/ly_quoc_anh92"", ""preferred"": ""tiktok""}",Email,"[""uu-tien-ship""]",,2024-05-25 17:12:44,2024-08-21 15:52:55
6259,Đặng Lan Giang,Tiềm năng,1961-01-20,Nam,dang.lan.giang@outlook.com,0548602975,"Địa chỉ: 78 Hồ Xuân Hương, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng 550000","{""facebook"": ""facebook.com/dang_lan_giang84"", ""instagram"": ""instagram.com/dang_lan_giang32"", ""tiktok"": ""tiktok.com/dang_lan_giang97"", ""preferred"": ""email""}",Walk-in,"[""tri-mun""]",,2024-06-30 01:01:36,2024-12-25 15:57:45
6260,Hoàng Lan Khoa,Tiềm năng,1998-07-12,Nam,hoang.lan.khoa@icloud.com,0329952718,"Địa chỉ: 22a Đinh Liệt, Phước Trung, Nha Trang, Khánh Hòa","{""facebook"": ""facebook.com/hoang_lan_khoa26"", ""instagram"": ""instagram.com/hoang_lan_khoa34"", ""preferred"": ""zalo""}",Ads,[],,2025-06-21 05:07:20,2025-08-11 13:43:32
6261,Lê Lan Hoa,Vip,1989-03-21,Nữ,le.lan.hoa@hotmail.com,0311639513,"Địa chỉ: 95RP+5V5, Ninh ích, Ninh Hòa, Khánh Hòa","{""preferred"": ""email""}",Event,"[""duong-da"", ""uu-tien-ship""]",,2024-11-15 13:15:24,2025-03-28 00:43:46
6262,Nguyễn Văn Vy,Trung bình,1976-01-18,Nữ,nguyen.van.vy@gmail.com,0862399118,"Địa chỉ: Sunrise Riverside, Block D, Phước Kiển, Nhà Bè, Hồ Chí Minh 000001","{""facebook"": ""facebook.com/nguyen_van_vy77"", ""zalo"": ""zalo.com/nguyen_van_vy9"", ""preferred"": ""email""}",Website,"[""duong-toc"", ""khach-quen""]","Da nhạy cảm, tránh hương liệu mạnh",2024-01-16 20:22:43,2024-05-11 22:59:15
6263,Vũ Hữu Anh,Mới,1979-06-25,Nữ,vu.huu.anh7552@gmail.com,0586499392,"Địa chỉ: 3FXF+RRQ, Hoà Thắng, Bắc Bình, Bình Thuận","{""facebook"": ""facebook.com/vu_huu_anh46"", ""tiktok"": ""tiktok.com/vu_huu_anh33"", ""preferred"": ""email""}",Referral,"[""nuoc-hoa""]",,2023-10-14 08:40:37,2024-02-10 16:59:15
6264,Hồ Mai Anh,Trung bình,1968-08-09,Nữ,ho.mai.anh6085@hotmail.com,0544997319,"Địa chỉ: Dự Án Chung Cư Florita, Block C, 83 Đường Số 15, Tân Hưng, Quận 7, Hồ Chí Minh","{""zalo"": ""zalo.com/ho_mai_anh20"", ""preferred"": ""email""}",Social,[],,2023-06-23 11:10:16,2023-08-16 02:21:32
6265,Lý Thu Ngân,Vip,1995-07-20,Nữ,ly.thu.ngan@yahoo.com,0861168854,"Địa chỉ: J865+6JG, Phong NHA, Bố Trạch, Quảng Bình","{""instagram"": ""instagram.com/ly_thu_ngan55"", ""zalo"": ""zalo.com/ly_thu_ngan4"", ""tiktok"": ""tiktok.com/ly_thu_ngan88"", ""preferred"": ""zalo""}",Email,[],,2025-05-04 11:09:17,2025-06-16 11:17:54
6266,Phạm Văn Tài,Mới,1995-10-18,Nam,pham.van.tai@gmail.com,0891173523,"Địa chỉ: F4QW+7JX, Hai Bà Trưng, Lịch Hội Thượng, Trần Đề, Sóc Trăng","{""zalo"": ""zalo.com/pham_van_tai4"", ""tiktok"": ""tiktok.com/pham_van_tai36"", ""preferred"": ""tiktok""}",Walk-in,"[""khach-quen""]",Ưu tiên sản phẩm thiên nhiên,2023-09-06 22:18:19,2024-02-05 15:05:51
6267,Bùi Tuấn Nam,Trung bình,1967-05-26,Nam,bui.tuan.nam1622@hotmail.com,0349798608,"Địa chỉ: Tân Hưng, Quận 7, Hồ Chí Minh","{""facebook"": ""facebook.com/bui_tuan_nam3"", ""tiktok"": ""tiktok.com/bui_tuan_nam46"", ""preferred"": ""tiktok""}",Website,"[""duong-da"", ""duong-toc""]","Da nhạy cảm, tránh hương liệu mạnh",2025-07-10 17:54:35,2025-10-08 22:56:00
6268,Lý Tuấn Linh,Trung bình,1961-06-19,Nữ,ly.tuan.linh@yahoo.com,0773790346,"Địa chỉ: 284/4 Đ. Lũy Bán Bích, Hòa Thạnh, Tân Phú, Hồ Chí Minh 70000","{""facebook"": ""facebook.com/ly_tuan_linh3"", ""tiktok"": ""tiktok.com/ly_tuan_linh62"", ""preferred"": ""facebook""}",Ads,"[""yeu-son""]",,2025-01-15 05:44:40,2025-03-08 09:11:12
6269,Lê Văn Trà,Tiềm năng,1989-12-08,Nữ,le.van.tra@gmail.com,0917300585,"Địa chỉ: 10 Võ Nguyên Giáp, Hồng Hải, Hạ Long, Quảng Ninh","{""zalo"": ""zalo.com/le_van_tra7"", ""tiktok"": ""tiktok.com/le_van_tra84"", ""preferred"": ""facebook""}",Event,"[""uu-tien-ship"", ""nuoc-hoa""]",,2025-08-05 22:30:32,2025-09-07 16:09:23
6270,Lê Thu Trà,Trung bình,2003-02-17,Nữ,le.thu.tra@gmail.com,0998448048,"Địa chỉ: 71 Phan Khiêm Ích, Tân Phong, Quận 7, Hồ Chí Minh 70000","{""facebook"": ""facebook.com/le_thu_tra1"", ""instagram"": ""instagram.com/le_thu_tra86"", ""tiktok"": ""tiktok.com/le_thu_tra54"", ""preferred"": ""tiktok""}",Event,"[""duong-toc"", ""khach-quen""]",,2023-08-19 23:57:56,2024-01-19 13:20:52
6271,Huỳnh Phương Phương,Trung bình,1984-06-06,Nữ,huynh.phuong.phuong5577@yahoo.com,0967427877,"Địa chỉ: PPC2+26M, Đ. Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Hồ Chí Minh 700000","{""tiktok"": ""tiktok.com/huynh_phuong_phuong17"", ""preferred"": ""phone""}",Referral,"[""da-nhay-cam"", ""uu-tien-ship""]",,2023-10-22 00:34:52,2023-12-31 14:20:21
6272,Đỗ Anh My,Trung bình,1976-04-25,Nữ,do.anh.my@yahoo.com,0897658547,"Địa chỉ: 136 Nguyễn Thị Ngọc Oanh, TT. Ninh Hòa, Ninh Hòa, Khánh Hòa 57300","{""facebook"": ""facebook.com/do_anh_my6"", ""tiktok"": ""tiktok.com/do_anh_my17"", ""preferred"": ""tiktok""}",Ads,[],,2023-07-11 11:47:11,2023-08-13 06:00:00
6273,Lý Ngọc Bảo,Vip,1980-06-12,Nam,ly.ngoc.bao5088@gmail.com,0854988411,"Địa chỉ: 152 Đ. Ngô Đức Kế, Vinh Tân, Vinh, Nghệ An 43000","{""facebook"": ""facebook.com/ly_ngoc_bao43"", ""instagram"": ""instagram.com/ly_ngoc_bao52"", ""zalo"": ""zalo.com/ly_ngoc_bao57"", ""preferred"": ""zalo""}",Website,[],Quan tâm combo dưỡng ẩm + chống nắng,2024-01-05 23:01:26,2024-06-15 00:21:11
6274,Dương Văn Ngọc,Mới,2002-07-28,Nữ,duong.van.ngoc@yahoo.com,0734160077,"Địa chỉ: 410 Quang Trung, Bắc Sơn, Tam Điệp, Ninh Bình","{""instagram"": ""instagram.com/duong_van_ngoc86"", ""tiktok"": ""tiktok.com/duong_van_ngoc14"", ""preferred"": ""tiktok""}",Ads,"[""duong-toc"", ""uu-tien-ship"", ""nuoc-hoa""]",,2023-02-27 17:12:27,2023-06-22 20:19:21
6275,Đỗ Anh Nhung,Tiềm năng,1969-01-01,Nữ,do.anh.nhung@yahoo.com,0578962771,"Địa chỉ: 251 Lê Lợi, Đức Ninh, Đồng Hới, Quảng Bình","{""facebook"": ""facebook.com/do_anh_nhung38"", ""zalo"": ""zalo.com/do_anh_nhung73"", ""tiktok"": ""tiktok.com/do_anh_nhung49"", ""preferred"": ""facebook""}",Ads,"[""trang-diem"", ""nam"", ""nu""]",,2025-10-04 06:28:52,2025-10-08 08:29:22
6276,Phạm Phương Hương,Trung bình,2007-05-25,Nữ,pham.phuong.huong5984@yahoo.com,0998360086,"105 Đ. Số 40, Tân Phong, Quận 7, Hồ Chí Minh 70000","{""instagram"": ""instagram.com/pham_phuong_huong13"", ""tiktok"": ""tiktok.com/pham_phuong_huong49"", ""preferred"": ""instagram""}",Website,[],,2023-02-03 13:55:35,2023-08-12 05:31:16
6277,Phan Thu Kim,Vip,1986-05-18,Nữ,phan.thu.kim@outlook.com,0868588135,"Địa chỉ: 84-B10 Phan Chu Trinh, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu","{""zalo"": ""zalo.com/phan_thu_kim26"", ""preferred"": ""phone""}",Referral,[],,2025-05-27 04:14:41,2025-07-19 05:38:22
6278,Dương Lan Linh,Trung bình,1963-09-11,Nam,duong.lan.linh917@outlook.com,0989821242,"Địa chỉ: 46 ĐT704, TT. Khánh Hải, Ninh Hải, Ninh Thuận","{""zalo"": ""zalo.com/duong_lan_linh31"", ""tiktok"": ""tiktok.com/duong_lan_linh23"", ""preferred"": ""facebook""}",Referral,"[""da-nhay-cam"", ""nuoc-hoa""]",,2025-03-13 15:48:12,2025-06-05 04:07:18
