ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,Email,Telephone,City,Country,CreatedOn,LoyaltyTier,Income,CustomerSatisfaction
CUST_09135,Matthew,Parker,Matthew Parker,1960-01-09,Male,destiny75@hotmail.com,001-671-418-4573x881,New Chad,VN,2022-03-31,low,29037.010010458966,low
CUST_09136,Courtney,Newman,Courtney Newman,2005-02-23,Male,jdavis@gmail.com,(776)720-5490x723,Benjaminside,VN,2022-01-27,low,19795.859054927703,high
CUST_09137,Stacy,Davis,Stacy Davis,1999-03-18,Female,brianfrost@hotmail.com,809.634.3603x6033,Wandaside,VN,2023-07-04,low,63642.84325880466,medium
CUST_09138,Lindsey,Anderson,Lindsey Anderson,1966-07-14,Male,gloria80@gmail.com,260-462-8235,Port Annaton,VN,2022-02-17,medium,76349.86673988524,high
CUST_09139,Jennifer,Stewart,Jennifer Stewart,1964-11-19,Female,murraycourtney@kline.net,639.568.6184x822,Port Gerald,VN,2022-01-18,low,54366.173341825626,high
CUST_09140,Candace,Avila,Candace Avila,1958-04-01,Female,fmoreno@hotmail.com,463.457.9395x04674,Jessicaburgh,VN,2024-09-09,low,28577.704237369235,low
CUST_09141,Michael,Wright,Michael Wright,1990-12-02,Female,mckinneykristen@hotmail.com,136.585.2956,Allenstad,VN,2024-10-25,medium,62370.54950498625,high
CUST_09142,Kenneth,Christian,Kenneth Christian,1962-12-14,Female,zkemp@green.com,(806)462-9393x312,New Christophertown,VN,2021-11-23,medium,25741.42803026577,high
CUST_09143,John,Harris,John Harris,1969-05-04,Female,bphillips@gmail.com,(649)399-8850x8614,Lake Patriciaton,VN,2023-05-24,low,28311.22205075843,medium
CUST_09144,Emily,Edwards,Emily Edwards,2006-11-23,Female,joseph98@yahoo.com,969.758.0371x391,Lake Marthafort,VN,2023-03-06,medium,33149.28821641739,high
CUST_09145,Gary,Davis,Gary Davis,1978-04-03,Female,coxrobert@gmail.com,001-854-501-2898x9351,Bryantview,VN,2022-12-01,medium,38094.3231144611,high
CUST_09146,Tina,Sutton,Tina Sutton,2000-12-22,Female,william38@james.com,351-504-9944,Bishoptown,VN,2021-09-15,low,37921.45133771914,high
CUST_09147,Michael,Estrada,Michael Estrada,1974-10-20,Male,alisonlloyd@russell.org,578.977.0509x80481,East Monica,VN,2023-10-11,low,57972.94289744754,medium
CUST_09148,Angela,Hill,Angela Hill,1995-08-24,Male,shepardtina@hotmail.com,(669)837-1282,Weberville,VN,2021-05-12,low,65505.309434045295,high
CUST_09149,Eddie,Potter,Eddie Potter,1964-03-03,Female,rlopez@lee.com,+1-786-094-0266x05854,Garyland,VN,2021-12-11,medium,78556.7758479537,low
CUST_09150,Keith,Mccormick,Keith Mccormick,1979-07-28,Female,jennifer08@yahoo.com,996.896.6953,Port Tonyberg,VN,2023-10-30,medium,72550.8460832276,medium
CUST_09151,Matthew,Smith,Matthew Smith,1969-05-07,Male,jennifer09@garcia.com,660.206.7715,Jasonville,VN,2023-09-17,high,38352.343254732514,high
CUST_09152,Jeffrey,Carson,Jeffrey Carson,1973-06-01,Female,dbass@hotmail.com,(752)340-1036x9071,Amandaside,VN,2021-11-16,medium,38080.34085269326,high
CUST_09153,Courtney,Little,Courtney Little,1962-10-27,Female,martinezwhitney@gmail.com,+1-097-118-0725x456,Collierville,VN,2023-12-09,medium,9735.975403292156,high
CUST_09154,Robert,Steele,Robert Steele,1982-08-22,Female,timothy34@hotmail.com,(254)596-1423x356,Amyport,VN,2022-12-05,low,67508.46832906126,high
CUST_09155,William,Christian,William Christian,1974-08-27,Female,donnachan@guerrero.net,001-779-699-1980x987,Port Briannaberg,VN,2022-12-31,low,42767.964896932586,medium
CUST_09156,Andrew,White,Andrew White,1971-04-17,Female,taylorryan@hotmail.com,001-863-926-8399x48074,West James,VN,2022-03-05,medium,20858.642694725346,high
CUST_09157,David,Gamble,David Gamble,1965-11-22,Female,eric62@hodges.com,001-348-361-5430,Rossfort,VN,2021-09-04,low,34146.05675940607,low
CUST_09158,Cindy,Horton,Cindy Horton,1964-04-27,Female,ashleevaughan@clarke-crosby.com,(892)501-6404x221,Franklinborough,VN,2023-01-22,low,18826.72638009426,medium
CUST_09159,Haley,Burch,Haley Burch,1960-02-06,Female,ileonard@thompson.com,(399)575-9842,Huangton,VN,2022-03-28,low,34080.09692090481,high
CUST_09160,Christopher,Adams,Christopher Adams,1987-10-07,Female,emmaperez@yahoo.com,001-644-702-7118x6341,North Ryanbury,VN,2021-12-26,medium,39589.48662452794,low
CUST_09161,Tracy,Gardner,Tracy Gardner,1970-02-09,Female,kpowell@yahoo.com,(944)622-5053x1563,Davisfurt,VN,2022-02-09,low,57199.464659902784,high
CUST_09162,Andrea,Hall,Andrea Hall,1961-03-07,Male,bradshawtravis@lee.org,954.123.0536x11357,Josephbury,VN,2023-07-28,medium,19789.82229454917,medium
CUST_09163,Steven,White,Steven White,1989-06-17,Male,josephadams@gmail.com,680.726.1831x101,Hamiltonborough,VN,2021-03-21,medium,72231.1075344716,medium
CUST_09164,Taylor,Sanchez,Taylor Sanchez,1991-12-13,Male,bishopmarc@roberts-davis.biz,001-044-088-0306,Crystalstad,VN,2024-09-05,low,65973.77923948393,high
CUST_09165,Ryan,Boyd,Ryan Boyd,1982-02-06,Male,hernandezjustin@hotmail.com,001-265-968-1828x76861,Jenniferbury,VN,2022-11-18,medium,56008.80602871192,medium
CUST_09166,Lynn,Vazquez,Lynn Vazquez,1971-11-10,Male,thomasamanda@gonzalez.biz,(285)244-4826x4129,North Melissa,VN,2024-03-10,low,9725.593885517423,high
CUST_09167,Alan,Williams,Alan Williams,1975-02-27,Female,emily59@yahoo.com,001-252-094-5170x00764,North Trevorfort,VN,2021-04-12,low,56929.951011993595,low
CUST_09168,Tiffany,Chandler,Tiffany Chandler,1989-11-11,Male,april01@shaw.com,226-005-8645,Port Ryanville,VN,2023-10-09,medium,39909.62439497718,high
CUST_09169,Katherine,Cook,Katherine Cook,1968-03-13,Male,thomaslindsey@brown.net,+1-837-320-3196x60122,Lake Ashleymouth,VN,2022-08-27,medium,29141.484261817815,high
CUST_09170,Randall,Terry,Randall Terry,1980-11-24,Female,howarddeborah@rodgers-fisher.info,(513)846-5413,Sheilaton,VN,2024-04-02,low,53681.30750831782,high
CUST_09171,Suzanne,Morris,Suzanne Morris,1961-04-19,Male,chadjuarez@yahoo.com,445.040.0256x0770,Lake Carlberg,VN,2022-07-10,low,52210.89288411339,high
CUST_09172,Cynthia,Neal,Cynthia Neal,2005-07-12,Female,ashleymartinez@hotmail.com,001-966-226-7594,Carterton,VN,2024-11-03,high,55615.550593800726,low
CUST_09173,Laura,Cox,Laura Cox,1984-07-25,Male,ybowen@hotmail.com,(806)535-2434x428,West Paigechester,VN,2023-10-14,high,26665.530637240958,high
CUST_09174,Ronald,Clark,Ronald Clark,1976-02-23,Male,kyoung@taylor.com,001-507-476-7469,Patriciaberg,VN,2021-01-11,high,59485.911098744684,high
CUST_09175,Mark,White,Mark White,1957-08-12,Male,brittany38@montgomery-savage.com,180-580-5310x5540,Benjaminbury,VN,2021-05-28,low,61115.14133044158,high
CUST_09176,Dawn,Jarvis,Dawn Jarvis,1984-09-29,Male,nathan59@nelson-kennedy.info,794.749.3019x6487,Joshuaview,VN,2021-02-26,medium,37744.84079280087,medium
CUST_09177,Rachel,Nelson,Rachel Nelson,1985-10-15,Female,yvonnepeterson@woodard.com,883-421-5071,West John,VN,2022-11-14,medium,50479.29284564887,high
CUST_09178,Zachary,Santos,Zachary Santos,2002-04-24,Male,imorris@kidd-petty.com,001-552-668-4891x7250,North Sandra,VN,2021-07-19,medium,56100.53331540425,high
CUST_09179,Jessica,Reynolds,Jessica Reynolds,1973-05-05,Female,kelliejones@moore.com,001-287-019-8070,Hamiltonchester,VN,2023-06-30,medium,53229.115051458364,high
CUST_09180,Devon,Hammond,Devon Hammond,2005-08-22,Female,hamptonjustin@gmail.com,082.859.2894,Ginashire,VN,2021-12-08,low,68780.2375035056,high
CUST_09181,Kenneth,Elliott,Kenneth Elliott,1996-11-05,Female,jmiller@pittman-gonzalez.com,001-474-621-7730x65074,Warnerburgh,VN,2023-09-09,medium,77464.56272870854,medium
CUST_09182,Kelly,Howe,Kelly Howe,1991-04-26,Female,chelsea01@richardson.com,094-218-3286,North Donaldmouth,VN,2022-03-31,low,41149.62248630593,medium
CUST_09183,Anna,Hull,Anna Hull,1993-08-24,Female,wandajordan@yahoo.com,001-563-679-4460x6858,Lake Jordanfurt,VN,2021-04-07,low,43371.56415544179,medium
CUST_09184,Tony,Evans,Tony Evans,1971-04-21,Female,iatkins@hotmail.com,001-609-479-8266x9614,South Sydneyfort,VN,2022-10-30,low,50912.30739867149,high
CUST_09185,Ellen,Ramos,Ellen Ramos,1967-06-08,Female,deborah72@hotmail.com,(099)486-8969x5520,North Laurenberg,VN,2022-07-19,low,20610.068209849294,high
CUST_09186,John,Bell,John Bell,1998-04-29,Female,qwelch@li.com,(936)380-7639x541,Loriborough,VN,2024-10-03,high,45035.73915887739,high
CUST_09187,Tina,Murphy,Tina Murphy,1988-07-13,Female,robert71@yahoo.com,824.109.9442x651,West Matthew,VN,2024-12-09,low,61808.81774789375,high
CUST_09188,Morgan,Powers,Morgan Powers,1982-09-11,Male,serranoandrew@brown.com,360.805.1195,East Hannah,VN,2021-09-08,low,19326.391649100435,high
CUST_09189,Andrew,Harris,Andrew Harris,1999-01-21,Female,kenneth58@smith.biz,001-172-094-4069x97984,Maysmouth,VN,2021-10-16,low,18521.501505797132,medium
CUST_09190,Amy,Parsons,Amy Parsons,1958-03-22,Female,jessica97@wu.com,(782)919-0020x571,Debrabury,VN,2022-09-04,low,9274.157262170356,medium
CUST_09191,Benjamin,Hansen,Benjamin Hansen,2007-03-27,Male,pkirby@yahoo.com,179.513.7069x340,Bettyview,VN,2024-05-14,low,49420.422517426356,high
CUST_09192,Christopher,Wilson,Christopher Wilson,1963-05-12,Female,gailpayne@hotmail.com,(426)731-7108,Port Meganborough,VN,2021-01-07,medium,15860.157070320089,low
CUST_09193,Alisha,Avery,Alisha Avery,1986-08-06,Female,djohnson@gmail.com,(587)093-2570,Josephbury,VN,2021-09-21,medium,29885.428566307375,high
CUST_09194,Lisa,Hopkins,Lisa Hopkins,1959-08-22,Male,shawn85@wright.info,659.162.2220x15567,South Penny,VN,2021-12-08,high,75705.18190014471,high
CUST_09195,Donna,Mccarty,Donna Mccarty,1961-05-23,Male,jeremyjarvis@hardy.com,(675)880-7759x690,Powellstad,VN,2022-08-28,low,69615.36466284606,medium
CUST_09196,Holly,Sullivan,Holly Sullivan,1997-11-24,Male,matthewscott@thornton.com,3096586312,Denisetown,VN,2023-09-22,low,47908.37518025098,medium
CUST_09197,Nathan,Morris,Nathan Morris,1957-04-25,Male,valerie39@mcdowell.com,740.648.9577,Andersonside,VN,2022-12-05,medium,78480.38575789618,medium
CUST_09198,Laura,Brown,Laura Brown,2005-06-04,Female,teresa40@gmail.com,085.670.9874,East Bryan,VN,2022-10-25,medium,74529.85449619124,medium
CUST_09199,Jessica,White,Jessica White,1961-09-13,Male,jacquelinesampson@clark-johnson.net,+1-759-100-5980,Jenniferstad,VN,2023-09-10,medium,50364.36601849562,medium
CUST_09200,Peter,Livingston,Peter Livingston,1983-07-07,Male,andrew67@dalton-ho.info,001-371-358-5961x6940,Port Maryhaven,VN,2023-06-21,medium,5281.804081225382,high
CUST_09201,Kim,Wong,Kim Wong,1956-12-17,Male,joshua05@smith-molina.com,478.337.0333x8084,Robertport,VN,2021-10-10,low,55403.26428961164,medium
CUST_09202,Amanda,Allen,Amanda Allen,1963-01-07,Female,wilsonashley@gonzalez-johnson.com,0054619907,New Andrew,VN,2024-09-12,low,78658.1161491839,low
CUST_09203,Anthony,Carter,Anthony Carter,1970-12-09,Male,alexander22@gmail.com,5312698270,North Alexis,VN,2024-11-12,medium,76044.74894929377,medium
CUST_09204,Jennifer,Gonzalez,Jennifer Gonzalez,1989-05-02,Female,ericshields@lee.org,4376114576,Bryanmouth,VN,2022-09-30,medium,10294.872146294018,high
CUST_09205,Karen,Graham,Karen Graham,1962-08-30,Female,brianramirez@garcia.info,152-063-6305x576,South Erica,VN,2022-12-22,medium,54559.21236251206,medium
CUST_09206,Phillip,Burke,Phillip Burke,1984-05-24,Female,lynchmichael@hotmail.com,+1-513-799-6619x3728,New Kevinland,VN,2022-03-30,medium,19834.701024129736,medium
CUST_09207,Michael,Kelley,Michael Kelley,1974-01-03,Female,torreslauren@watson-schneider.com,001-423-617-9461x4194,South Kaylahaven,VN,2021-12-07,low,4840.528274081743,high
CUST_09208,Mario,Stone,Mario Stone,1989-09-15,Female,wyoung@reed.com,(270)184-9467x62379,North Leeport,VN,2020-12-16,medium,63240.8302055948,high
CUST_09209,Jose,Hernandez,Jose Hernandez,1973-04-24,Male,avillegas@rocha-allen.biz,001-172-717-6110,Amyberg,VN,2024-08-25,high,44431.081326651685,high
CUST_09210,Tanya,Fowler,Tanya Fowler,1955-08-16,Male,kyle44@baker.com,+1-912-871-4726,West Gregoryton,VN,2024-08-14,low,47519.1643414886,high
CUST_09211,Dana,Long,Dana Long,1980-08-22,Female,churchsteven@davis-herrera.org,+1-795-930-6125,Port Marthastad,VN,2021-10-21,low,31901.630710457976,high
CUST_09212,Beverly,Barnes,Beverly Barnes,1955-05-17,Female,millermichael@wiley.com,(273)956-8225x401,East Marie,VN,2021-10-04,low,79405.30273386354,high
CUST_09213,Paul,Nichols,Paul Nichols,1993-02-25,Male,barrydustin@andersen.com,923-567-4993,Lake Tamara,VN,2023-04-13,medium,46873.35177678605,medium
CUST_09214,Allen,Rose,Allen Rose,1987-09-24,Female,wjacobs@gonzalez-lang.com,+1-293-403-0765,West Christopher,VN,2023-08-14,low,52057.96655854697,high
CUST_09215,Chelsey,Meyer,Chelsey Meyer,1972-12-09,Female,coreysmith@winters.biz,9155213224,North Jasonton,VN,2021-11-12,medium,13002.430463937771,high
CUST_09216,Krista,Williams,Krista Williams,1995-06-09,Male,emilyaguirre@gmail.com,(866)420-6761,Trevorhaven,VN,2023-04-19,medium,77886.10979386354,high
CUST_09217,Joseph,Lee,Joseph Lee,2000-07-31,Male,simonregina@stephens.com,166-152-2771x5242,Christophershire,VN,2023-08-23,medium,73534.30693430279,medium
CUST_09218,Veronica,Moon,Veronica Moon,1983-01-29,Male,tammy63@hotmail.com,(699)458-4578x586,Carlahaven,VN,2024-04-16,medium,73512.88390193279,medium
CUST_09219,Kevin,Hill,Kevin Hill,1999-11-10,Female,harriscaleb@blair.com,708-856-3527x32659,East Jeremy,VN,2023-05-31,low,49278.68024973552,high
CUST_09220,Carmen,Jenkins,Carmen Jenkins,1996-08-04,Female,jacob77@hotmail.com,297-795-1057,Port Kimberly,VN,2024-09-04,medium,63517.4506755049,high
CUST_09221,Catherine,Deleon,Catherine Deleon,1995-03-08,Female,cunninghamamy@gmail.com,924-049-2053,Johnsonmouth,VN,2024-11-13,low,69631.96840653609,medium
CUST_09222,Bryan,Wilson,Bryan Wilson,1993-09-16,Female,lisaperez@rich-alvarez.com,082-673-8991,North Wendyburgh,VN,2023-04-04,medium,62157.76017138805,low
CUST_09223,Ashley,Jones,Ashley Jones,1955-01-31,Male,timothywise@gmail.com,+1-314-478-3240x2353,Hernandezborough,VN,2024-04-27,low,47519.520447631665,medium
CUST_09224,Pamela,Parsons,Pamela Parsons,1992-02-10,Female,sherrywerner@howard.com,094-801-1863x9878,Juareztown,VN,2022-09-19,low,65841.13501963962,high
CUST_09225,Teresa,Cooke,Teresa Cooke,2000-09-13,Male,kelly24@hotmail.com,737-698-9595x6396,South Sharonshire,VN,2023-09-01,low,36839.82356635473,high
CUST_09226,Cody,Lopez,Cody Lopez,1959-09-26,Male,vgarcia@moore-anderson.com,939-549-0478x39510,Ashleyberg,VN,2022-12-14,low,59102.057976559445,medium
CUST_09227,Sharon,Russell,Sharon Russell,1973-11-19,Female,vobrien@gmail.com,+1-786-490-1056x40154,New Jeffreyfort,VN,2024-07-04,high,29418.121053770585,medium
CUST_09228,Casey,Willis,Casey Willis,1971-12-08,Female,lori01@gmail.com,(517)202-4912x927,Lopezchester,VN,2021-02-25,medium,42793.03814994125,low
CUST_09229,Theodore,Garcia,Theodore Garcia,1956-12-04,Male,natashagarcia@yahoo.com,118.906.4928x3724,Charlesfort,VN,2024-02-22,low,47659.20870210114,high
CUST_09230,Anne,Mckay,Anne Mckay,1985-08-26,Male,ronald41@lewis-campbell.com,(552)661-2313x71625,West Jamestown,VN,2022-04-23,medium,44169.952530113194,high
CUST_09231,Robyn,Ward,Robyn Ward,2004-12-30,Male,fcarroll@gmail.com,+1-364-712-4557,Johnside,VN,2022-10-10,low,69134.65642833071,medium
CUST_09232,Chelsea,Long,Chelsea Long,1973-10-19,Female,tony58@crawford.com,5492801290,Valentineshire,VN,2022-11-03,medium,30207.441519919845,low
CUST_09233,Kaitlyn,Cruz,Kaitlyn Cruz,1989-08-09,Female,michele90@yahoo.com,+1-435-977-6425x7382,South Adamstad,VN,2021-05-04,high,38082.230457932164,high
CUST_09234,Diana,Stanley,Diana Stanley,1975-04-16,Male,qcarney@gmail.com,170.473.7572,New Eric,VN,2023-04-23,low,3921.085527032743,medium
CUST_09235,Michael,Morris,Michael Morris,1994-05-25,Female,antoniomunoz@curry.net,4076520186,North Savannah,VN,2021-02-18,low,54037.249227457905,low
CUST_09236,James,Harrison,James Harrison,1996-04-15,Female,karen80@wilson.com,332-685-8877x08673,East Christine,VN,2023-02-19,low,61501.31811894104,high
CUST_09237,Andrew,James,Andrew James,1998-04-21,Male,pwaters@yahoo.com,+1-786-056-0793x744,Williamsonstad,VN,2022-03-31,low,61783.09911227788,low
CUST_09238,Jacqueline,Little,Jacqueline Little,1984-01-17,Male,psalazar@hotmail.com,296-815-1545x28584,Lake Aprilburgh,VN,2021-05-27,low,57980.89286906599,high
CUST_09239,Olivia,Allen,Olivia Allen,1963-02-25,Male,danagilbert@gmail.com,+1-356-076-2678x8148,Brendatown,VN,2024-04-02,low,19845.71469276526,medium
CUST_09240,Rachel,Graves,Rachel Graves,1958-03-02,Male,virginia50@guerra.org,+1-097-627-1415,East Joannaville,VN,2024-03-10,low,12207.822220893897,high
CUST_09241,Michelle,Lowe,Michelle Lowe,1959-03-24,Female,qstewart@hotmail.com,354-995-6528,Lake Jenna,VN,2022-10-30,medium,21505.32870312413,medium
CUST_09242,Paul,Webb,Paul Webb,1977-09-18,Female,michaelstevens@sanders-vargas.com,7350620704,West Erin,VN,2021-10-22,low,4347.2152251631815,medium
CUST_09243,Rebecca,Reynolds,Rebecca Reynolds,1977-07-20,Male,troystanley@johnston.com,458.759.2522x8178,Stephensberg,VN,2023-01-19,high,69793.46544583651,low
CUST_09244,Kelly,Barber,Kelly Barber,1993-10-03,Male,lopezjessica@garcia.com,319.512.3281,Taylormouth,VN,2024-03-11,medium,45109.05833762354,high
CUST_09245,Jessica,Stafford,Jessica Stafford,1963-09-13,Female,montesjoseph@yahoo.com,133.079.0428x63918,North Ashleyhaven,VN,2022-05-09,high,62327.837671858666,high
CUST_09246,Joseph,Tucker,Joseph Tucker,2000-09-04,Male,bjefferson@campbell-marshall.biz,001-726-760-1996x930,Darlenehaven,VN,2022-07-03,low,19003.21004970674,medium
CUST_09247,Jimmy,Burns,Jimmy Burns,2000-12-18,Male,georgejohnson@contreras.com,566.235.4657,West Jason,VN,2023-12-19,medium,72704.53020614864,high
CUST_09248,Christopher,Carr,Christopher Carr,1955-01-18,Female,erin16@yahoo.com,043-589-2099,West Susan,VN,2023-06-25,low,60292.407251745164,medium
CUST_09249,Thomas,Waters,Thomas Waters,1998-12-23,Male,joneslatoya@yates-king.biz,(992)694-2469x95993,Frankborough,VN,2024-02-14,medium,72870.8085274228,medium
CUST_09250,Donna,Huang,Donna Huang,1978-01-20,Male,carlmurphy@hotmail.com,4087225733,North Pamela,VN,2021-05-09,high,50124.33411623351,high
CUST_09251,Patrick,Roth,Patrick Roth,1985-03-17,Male,kenneth34@gmail.com,(658)433-1714x679,Dawsonside,VN,2022-01-09,low,57357.975712196865,medium
CUST_09252,Barbara,Lopez,Barbara Lopez,1995-12-17,Female,thompsontimothy@gmail.com,523-926-3080x09820,Williamberg,VN,2021-02-28,high,59617.84426781472,high
CUST_09253,Gregory,Patel,Gregory Patel,1970-05-15,Female,clineamber@avila-quinn.biz,752.604.8388x04389,South William,VN,2023-10-31,low,58710.72945371071,high
CUST_09254,Tamara,Fuller,Tamara Fuller,1978-08-03,Female,pittmanisaac@warren.biz,+1-061-475-5619x9474,Cynthiahaven,VN,2024-05-06,high,7618.004671810827,high
CUST_09255,Angela,Marquez,Angela Marquez,1966-10-31,Female,amy17@hansen-hunt.com,971.733.7582x997,New Ashleychester,VN,2022-07-28,low,42300.53475088005,high
CUST_09256,Katelyn,Kline,Katelyn Kline,1970-08-30,Female,smallanthony@gmail.com,(975)909-2628x82073,Mendozabury,VN,2024-07-31,low,41028.49666260207,high
CUST_09257,Brandon,Rogers,Brandon Rogers,1986-12-31,Female,ramirezlisa@yahoo.com,(511)669-6166,Jasonberg,VN,2023-04-07,medium,53135.92809480656,low
CUST_09258,Kelly,Harvey,Kelly Harvey,1960-04-30,Female,nsnow@woods.net,9075401049,Frazierview,VN,2024-07-04,medium,28617.182462503235,medium
CUST_09259,Michael,Mccarthy,Michael Mccarthy,2007-06-18,Male,jimenezgregory@collins.com,325-868-6094x19946,Frankshire,VN,2023-11-25,low,4133.157718569178,high
CUST_09260,Chris,Long,Chris Long,1955-09-17,Female,ortizmark@coleman.biz,001-478-051-4935x438,East Sara,VN,2021-10-04,medium,10151.011847069352,high
CUST_09261,Nicholas,Miller,Nicholas Miller,1996-06-30,Male,maryhicks@warner-snyder.org,(499)516-4656,East Duaneland,VN,2021-02-03,medium,77310.2684501126,high
CUST_09262,Betty,Holmes,Betty Holmes,1961-07-12,Male,jamesthomas@yahoo.com,780.833.4983,Kristinton,VN,2021-01-25,medium,12317.387594840317,high
CUST_09263,Richard,Brown,Richard Brown,2004-08-06,Male,ronaldnorton@rodriguez.org,001-307-520-6487x71605,North Kathryn,VN,2021-08-24,low,74545.26548988972,medium
CUST_09264,Cheryl,Bartlett,Cheryl Bartlett,1998-02-18,Female,travis01@kennedy.com,001-266-127-5617x0050,Padillafort,VN,2021-12-09,high,43581.24560393622,high
CUST_09265,Sharon,Sanford,Sharon Sanford,1960-08-20,Female,stacey22@hotmail.com,001-558-705-8317x326,Curtiston,VN,2021-05-16,medium,13173.434341229058,high
CUST_09266,Johnny,Trujillo,Johnny Trujillo,1985-06-20,Male,blairkevin@yahoo.com,480.246.8197x3020,Taylormouth,VN,2023-11-02,medium,16282.927904032691,medium
CUST_09267,Jonathan,Warner,Jonathan Warner,1999-06-14,Female,deborah62@roberts.org,5792340425,East Harold,VN,2022-08-28,low,13058.07046934962,medium
CUST_09268,Michael,Lester,Michael Lester,2003-12-19,Female,ganderson@brown.com,(577)858-6149x00743,Jennifermouth,VN,2020-12-24,low,73160.5295233236,medium
CUST_09269,Michael,Holland,Michael Holland,1991-08-21,Male,nancy72@hotmail.com,(337)784-4178,South Matthew,VN,2021-03-13,low,23638.59587415022,high
CUST_09270,Susan,Mckay,Susan Mckay,2006-07-03,Male,jacksonaguirre@hotmail.com,(648)450-4809x99727,Port Ryanborough,VN,2021-09-04,low,62321.876988790464,medium
CUST_09271,Ryan,Velez,Ryan Velez,1994-11-26,Male,ypage@gmail.com,5035035600,Rodriguezbury,VN,2022-09-02,medium,51572.23665994776,high
CUST_09272,Elizabeth,Johnson,Elizabeth Johnson,1983-04-21,Female,dscott@yahoo.com,+1-710-556-0028x14437,Morrismouth,VN,2023-09-06,medium,16140.694593267517,low
CUST_09273,James,Jacobs,James Jacobs,1964-06-26,Male,laurascott@miller.com,(793)173-2209,Romerobury,VN,2020-12-30,medium,51099.72971754786,medium
CUST_09274,Debra,Young,Debra Young,1980-02-20,Male,joann44@henry.net,697.880.5118,New Staceyburgh,VN,2022-07-11,high,38379.08375243903,low
CUST_09275,Heather,Preston,Heather Preston,1986-01-31,Female,wrightwendy@duarte.com,001-047-886-2635x273,Calderonstad,VN,2022-04-25,low,64635.72231795724,high
CUST_09276,Alexis,Mathews,Alexis Mathews,1998-04-18,Female,vwaller@wyatt.com,001-477-249-9918x65319,Laurachester,VN,2021-06-25,low,14458.239345713097,high
CUST_09277,David,Foster,David Foster,1986-02-20,Male,dgregory@yahoo.com,+1-372-699-9753x84484,Lake Kimberlyland,VN,2022-06-10,low,48767.26649593524,high
CUST_09278,Vincent,Sheppard,Vincent Sheppard,1970-02-01,Male,caleb43@gmail.com,001-208-406-4067,Williamfort,VN,2024-06-26,medium,5267.935587291132,high
CUST_09279,Samuel,Simmons,Samuel Simmons,1985-03-19,Male,thomasburke@hays.com,001-627-146-5332x93823,West Jennifershire,VN,2022-06-13,low,48583.20555636593,high
CUST_09280,David,Jones,David Jones,2000-01-24,Female,sarah13@bryant.com,+1-469-806-1429,Lake Markton,VN,2021-12-11,medium,27405.58235180899,medium
CUST_09281,Matthew,Walters,Matthew Walters,1998-10-17,Male,cindy36@lopez-barnes.biz,577-451-6995,New Jamiebury,VN,2023-07-07,medium,58770.74217588679,low
CUST_09282,Gregory,Knight,Gregory Knight,1987-11-19,Male,aolson@yahoo.com,001-901-772-5301x62442,North Christopherview,VN,2022-09-17,high,19844.322192398875,high
CUST_09283,Timothy,Johnson,Timothy Johnson,1960-02-05,Female,ryanjeffrey@hernandez.com,913.962.5937,East Kathleenmouth,VN,2021-07-26,medium,16140.219412481762,low
CUST_09284,Samuel,Bell,Samuel Bell,1970-11-21,Male,xlowe@yahoo.com,0250311884,New Kellyborough,VN,2021-09-16,low,66693.85249795279,medium
CUST_09285,Mary,Norris,Mary Norris,1985-01-04,Female,lmullen@hotmail.com,574-466-3449x83749,Port Todd,VN,2024-05-23,medium,52931.67277288725,high
CUST_09286,Erin,Khan,Erin Khan,1960-04-26,Male,millerjoseph@nguyen.biz,+1-883-911-9617x611,Bullockland,VN,2024-02-13,medium,18690.626863102916,medium
CUST_09287,Meghan,Ruiz,Meghan Ruiz,1982-11-24,Female,vpadilla@yahoo.com,(398)908-3682,Greenberg,VN,2022-01-23,medium,71154.8100533643,high
CUST_09288,Brittany,Butler,Brittany Butler,1997-05-08,Male,dunnrobert@hotmail.com,(404)400-7159x350,Lake Robertfort,VN,2021-03-28,low,66836.11106727883,high
CUST_09289,Sara,Welch,Sara Welch,1999-01-25,Female,jwatkins@escobar.com,(515)084-6458x7852,Jennifertown,VN,2024-09-11,high,45730.9231766754,medium
CUST_09290,Carol,Hart,Carol Hart,1984-01-24,Male,linda09@hotmail.com,+1-550-652-8781,Lake William,VN,2024-10-20,low,8162.03734600657,high
CUST_09291,James,Cole,James Cole,1997-03-22,Male,katherinerivers@gmail.com,4181668860,New Alanfurt,VN,2021-08-13,medium,41329.742721867646,high
CUST_09292,Paula,Hill,Paula Hill,1964-09-19,Female,wanda92@hotmail.com,(125)949-7822,Port Ashley,VN,2022-09-09,medium,33659.33814677419,medium
CUST_09293,Ryan,Wilson,Ryan Wilson,1968-06-02,Female,davisdaniel@yahoo.com,059-658-9380x06095,West Robertview,VN,2022-01-24,medium,77868.46474347559,high
CUST_09294,Lauren,Carlson,Lauren Carlson,1956-11-17,Male,jackiehood@hernandez.net,681-383-0147,East Claudiaville,VN,2023-11-05,low,74439.99133198141,medium
CUST_09295,Laura,Salazar,Laura Salazar,1975-09-08,Male,kellywilliams@yahoo.com,1061600743,West Sarahfurt,VN,2024-11-30,low,61448.737531616025,high
CUST_09296,Suzanne,Hancock,Suzanne Hancock,1979-11-14,Male,kstewart@gmail.com,(152)295-2131,Jessicaview,VN,2022-10-02,low,51446.97200243559,low
